name,runner_start_mode,fake_attestation,big_job,use_real_runner,target,path,input_set,target_label,runner_start_mode_label,timestamp_webhook,timestamp_enclave_started,timestamp_enclave_connected,timestamp_config_done,timestamp_pre_checkout,timestamp_post_checkout,timestamp_build_start,timestamp_post_configure,timestamp_post_make,timestamp_post_make_check,timestamp_build_end,timestamp_artifact_ready,build_duration,configure_duration,make_duration,make_check_duration,e2e_duration,checkout_duration,memory_allocation_duration,enclave_boot_duration,runner_config_duration,runner_readiness_duration
project_libsodium_enclave_sandbox_2,enclave_sandbox,False,False,True,project_libsodium,scenario_full/evaluation_2025-04-09_21-50-36,small,LibSodium (1.0.20),ES,0.0,29.362,37.479,41.403,47.785583,48.648241,48.694526,60.188937,82.192161,82.206107,82.210027,82.192161,33.497634999999995,11.494411,22.003223999999996,0.013946000000004233,82.192161,0.8626579999999962,29.362,8.117,3.9239999999999995,41.403
project_libsodium_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_libsodium,scenario_full/evaluation_2025-04-09_21-50-36,small,LibSodium (1.0.20),ES+,0.0,29.503,37.617,43.69,52.877857,54.612561,54.768434,100.902795,195.735144,195.851503,195.908583,195.735144,140.96670999999998,46.134361,94.832349,0.11635900000001698,195.735144,1.7347040000000007,29.503,8.113999999999997,6.073,43.69
project_tinycc_local_direct_2,local_direct,True,False,True,project_tinycc,scenario_full/evaluation_2025-04-09_21-50-36,small,TinyCC (0.9.28),H,0.0,0.0,0.102,3.6710000000000003,9.851902,10.543673,10.597541,10.715311,15.134255,15.156707,15.164903,15.134255,4.536714,0.11777000000000015,4.418944,0.02245200000000125,15.134255,0.6917709999999992,0.0,0.102,3.5690000000000004,3.6710000000000003
project_tinycc_local_sandbox_2,local_sandbox,True,False,True,project_tinycc,scenario_full/evaluation_2025-04-09_21-50-36,small,TinyCC (0.9.28),HS,0.0,0.102,0.203,4.929,12.040904,12.801785,12.848686,12.949155,18.634306,18.651096,18.65738,18.634306,5.785619999999998,0.10046899999999859,5.685150999999999,0.016790000000000305,18.634306,0.7608810000000013,0.102,0.10100000000000002,4.726,4.929
project_tinycc_enclave_direct_2,enclave_direct,False,False,True,project_tinycc,scenario_full/evaluation_2025-04-09_21-50-36,small,TinyCC (0.9.28),E,0.0,43.515,46.622,50.304,56.238094,56.954114,57.007964,57.088103,62.584594,62.60372,62.608278,62.584594,5.5766300000000015,0.08013899999999552,5.496491000000006,0.019125999999999976,62.584594,0.7160200000000003,43.515,3.1069999999999993,3.682000000000002,50.304
project_tinycc_enclave_sandbox_2,enclave_sandbox,False,False,True,project_tinycc,scenario_full/evaluation_2025-04-09_21-50-36,small,TinyCC (0.9.28),ES,0.0,29.345,37.462,41.257,47.42109,48.141382,48.197571,48.287471,54.07271,54.090151,54.094025,54.07271,5.875138999999997,0.08989999999999299,5.785239000000004,0.01744099999999804,54.07271,0.7202920000000006,29.345,8.117000000000004,3.7949999999999946,41.257
project_tinycc_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_tinycc,scenario_full/evaluation_2025-04-09_21-50-36,small,TinyCC (0.9.28),ES+,0.0,29.485,37.6,43.147,52.385137,53.97156,54.120604,54.523018,63.347709,63.45018,63.503054,63.347709,9.227105000000002,0.40241400000000027,8.824691000000001,0.10247100000000131,63.347709,1.5864229999999964,29.485,8.115000000000002,5.546999999999997,43.147
project_verifier_client_local_direct_2,local_direct,True,False,True,project_verifier_client,scenario_full/evaluation_2025-04-09_21-50-36,small,Verifier Client,H,0.0,0.0,0.102,3.894,9.567,10.904753,11.806192,16.182128,85.37722,85.397057,85.404941,85.37722,73.571028,4.375935999999999,69.19509199999999,0.019837000000009652,85.37722,1.3377529999999993,0.0,0.102,3.7920000000000003,3.894
project_verifier_client_local_sandbox_2,local_sandbox,True,False,True,project_verifier_client,scenario_full/evaluation_2025-04-09_21-50-36,small,Verifier Client,HS,0.0,0.001,0.102,4.008,10.909922,11.463168,12.430638,16.606465,84.825339,84.842928,84.849123,84.825339,72.394701,4.175827,68.218874,0.017589000000000965,84.825339,0.5532459999999997,0.001,0.10099999999999999,3.906,4.008
project_verifier_client_enclave_direct_2,enclave_direct,False,False,True,project_verifier_client,scenario_full/evaluation_2025-04-09_21-50-36,small,Verifier Client,E,0.0,43.551,46.658,50.599,56.669286,57.437285,57.497258,60.788785,131.24332,131.258842,131.26336,131.24332,73.74606200000001,3.291526999999995,70.45453500000002,0.015521999999975833,131.24332,0.7679990000000032,43.551,3.1069999999999993,3.9409999999999954,50.599
project_verifier_client_enclave_sandbox_2,enclave_sandbox,False,False,True,project_verifier_client,scenario_full/evaluation_2025-04-09_21-50-36,small,Verifier Client,ES,0.0,29.515,37.63,41.647,47.963642,48.584175,48.62847,51.357009,121.816408,121.832253,121.836012,121.816408,73.187938,2.728538999999998,70.45939899999999,0.015844999999998777,121.816408,0.6205330000000018,29.515,8.115000000000002,4.016999999999996,41.647
project_verifier_client_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_verifier_client,scenario_full/evaluation_2025-04-09_21-50-36,small,Verifier Client,ES+,0.0,29.378,37.492,43.238,52.656318,53.913596,54.067297,61.404939,172.330416,172.417177,172.466439,172.330416,118.26311900000002,7.337641999999995,110.92547700000001,0.08676099999999565,172.330416,1.2572779999999995,29.378,8.113999999999997,5.746000000000002,43.238
project_xz_tar_local_direct_2,local_direct,True,False,True,project_xz_tar,scenario_full/evaluation_2025-04-09_21-50-36,small,XZ Utils (5.6.3),H,0.0,0.001,0.102,3.43,9.92525,10.634103,10.806404,20.526134,34.186076,34.205813,34.213665,34.186076,23.379672,9.719729999999998,13.659942000000001,0.019736999999999227,34.186076,0.7088529999999995,0.001,0.10099999999999999,3.3280000000000003,3.43
project_xz_tar_local_sandbox_2,local_sandbox,True,False,True,project_xz_tar,scenario_full/evaluation_2025-04-09_21-50-36,small,XZ Utils (5.6.3),HS,0.0,0.0,0.102,3.649,12.795211,13.493424,13.654472,24.765102,40.84943,40.865388,40.871531,40.84943,27.194958,11.110629999999999,16.084328,0.0159580000000048,40.84943,0.6982129999999991,0.0,0.102,3.547,3.649
project_xz_tar_enclave_direct_2,enclave_direct,False,False,True,project_xz_tar,scenario_full/evaluation_2025-04-09_21-50-36,small,XZ Utils (5.6.3),E,0.0,43.513,46.617,50.781,57.519347,58.12929,58.263877,66.437982,80.638449,80.653738,80.658084,80.638449,22.374571999999993,8.174105000000004,14.200466999999989,0.015289000000009878,80.638449,0.6099429999999941,43.513,3.103999999999999,4.1640000000000015,50.781
project_xz_tar_enclave_sandbox_2,enclave_sandbox,False,False,True,project_xz_tar,scenario_full/evaluation_2025-04-09_21-50-36,small,XZ Utils (5.6.3),ES,0.0,29.398,37.512,41.177,47.326168,47.896606,48.030594,56.263064,71.180533,71.194644,71.198415,71.180533,23.149938999999996,8.23247,14.917468999999997,0.014110999999999763,71.180533,0.5704379999999958,29.398,8.114,3.664999999999999,41.177
project_xz_tar_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_xz_tar,scenario_full/evaluation_2025-04-09_21-50-36,small,XZ Utils (5.6.3),ES+,0.0,29.496,37.612,43.205,52.259512,53.783955,54.115269,94.915335,164.043406,164.156155,164.21702,164.043406,109.928137,40.800066,69.128071,0.11274900000000798,164.043406,1.524442999999998,29.496,8.116000000000003,5.592999999999996,43.205
project_libsodium_local_direct_3,local_direct,True,False,True,project_libsodium,scenario_full/evaluation_2025-04-09_21-50-36,small,LibSodium (1.0.20),H,0.0,0.0,0.103,3.984,10.404795,11.740274,11.787134,24.882406,44.977098,44.995677,45.003529,44.977098,33.189963999999996,13.095272,20.094692,0.018579000000002566,44.977098,1.3354789999999994,0.0,0.103,3.881,3.984
project_libsodium_local_sandbox_3,local_sandbox,True,False,True,project_libsodium,scenario_full/evaluation_2025-04-09_21-50-36,small,LibSodium (1.0.20),HS,0.0,0.001,0.102,3.838,10.486144,11.8305,11.871122,26.830483,50.107605,50.124283,50.130361,50.107605,38.236483,14.959361000000001,23.277122,0.01667799999999886,50.107605,1.3443560000000012,0.001,0.10099999999999999,3.736,3.838
project_libsodium_enclave_direct_3,enclave_direct,False,False,True,project_libsodium,scenario_full/evaluation_2025-04-09_21-50-36,small,LibSodium (1.0.20),E,0.0,43.466,46.571,50.441,56.690943,57.47126,57.52942,68.126691,88.067183,88.082409,88.086859,88.067183,30.537762999999998,10.597270999999992,19.940492000000006,0.015225999999998407,88.067183,0.7803170000000037,43.466,3.104999999999997,3.8700000000000045,50.441
project_libsodium_enclave_sandbox_3,enclave_sandbox,False,False,True,project_libsodium,scenario_full/evaluation_2025-04-09_21-50-36,small,LibSodium (1.0.20),ES,0.0,29.856,37.972,42.169,48.599334999999996,49.368442,49.414837,61.002292,83.202636,83.217007,83.220967,83.202636,33.787799,11.587454999999999,22.200344,0.014370999999997025,83.202636,0.7691070000000053,29.856,8.116,4.196999999999996,42.169
project_libsodium_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_libsodium,scenario_full/evaluation_2025-04-09_21-50-36,small,LibSodium (1.0.20),ES+,0.0,30.013,38.128,43.986,52.963374,54.697098,54.852439,101.03896399999999,196.109076,196.187244,196.224148,196.109076,141.25663699999998,46.186524999999996,95.070112,0.07816800000000512,196.109076,1.7337239999999952,30.013,8.114999999999998,5.857999999999997,43.986
project_tinycc_local_direct_3,local_direct,True,False,True,project_tinycc,scenario_full/evaluation_2025-04-09_21-50-36,small,TinyCC (0.9.28),H,0.0,0.0,0.102,3.839,10.217627,10.981751,11.043619,11.16536,15.631496,15.653291,15.661094,15.631496,4.587877000000001,0.1217410000000001,4.4661360000000005,0.02179499999999912,15.631496,0.7641239999999989,0.0,0.102,3.737,3.839
project_tinycc_local_sandbox_3,local_sandbox,True,False,True,project_tinycc,scenario_full/evaluation_2025-04-09_21-50-36,small,TinyCC (0.9.28),HS,0.0,0.0,0.102,4.591,10.859656,11.547715,11.593056,11.695156,17.478274,17.495004,17.501313,17.478274,5.885217999999998,0.10210000000000008,5.783117999999998,0.016730000000002576,17.478274,0.6880590000000009,0.0,0.102,4.489,4.591
project_tinycc_enclave_direct_3,enclave_direct,False,False,True,project_tinycc,scenario_full/evaluation_2025-04-09_21-50-36,small,TinyCC (0.9.28),E,0.0,43.749,46.855,50.459,56.788143,57.494931,57.545409,57.637807,63.284454,63.303238,63.307686,63.284454,5.739044999999997,0.09239800000000287,5.646646999999994,0.018784000000003687,63.284454,0.7067880000000031,43.749,3.1059999999999945,3.6040000000000063,50.459
project_tinycc_enclave_sandbox_3,enclave_sandbox,False,False,True,project_tinycc,scenario_full/evaluation_2025-04-09_21-50-36,small,TinyCC (0.9.28),ES,0.0,29.349,37.466,41.762,47.853829,48.56192,48.607368,48.692899,54.44528,54.460679999999996,54.464524,54.44528,5.837911999999996,0.08553099999999603,5.752381,0.015399999999999636,54.44528,0.7080910000000031,29.349,8.117,4.295999999999999,41.762
project_tinycc_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_tinycc,scenario_full/evaluation_2025-04-09_21-50-36,small,TinyCC (0.9.28),ES+,0.0,29.477,37.589,43.048,52.084442,53.687698,53.847777,54.206388,62.339,63.028427,63.083217,62.339,8.491222999999998,0.35861099999999624,8.132612000000002,0.689427000000002,62.339,1.6032559999999947,29.477,8.111999999999998,5.459000000000003,43.048
project_verifier_client_local_direct_3,local_direct,True,False,True,project_verifier_client,scenario_full/evaluation_2025-04-09_21-50-36,small,Verifier Client,H,0.0,0.001,0.103,3.883,9.977334,10.504307,11.402438,15.752453,85.086382,85.105968,85.113845,85.086382,73.683944,4.350014999999999,69.333929,0.019586000000003878,85.086382,0.5269729999999999,0.001,0.102,3.78,3.883
project_verifier_client_local_sandbox_3,local_sandbox,True,False,True,project_verifier_client,scenario_full/evaluation_2025-04-09_21-50-36,small,Verifier Client,HS,0.0,0.001,0.102,3.9939999999999998,10.726607,11.306932,12.225403,16.425750999999998,84.965601,84.983199,84.989327,84.965601,72.740198,4.200347999999998,68.53985,0.017597999999992453,84.965601,0.5803250000000002,0.001,0.10099999999999999,3.892,3.9939999999999998
project_verifier_client_enclave_direct_3,enclave_direct,False,False,True,project_verifier_client,scenario_full/evaluation_2025-04-09_21-50-36,small,Verifier Client,E,0.0,43.404,46.511,49.977,56.526769,57.275498,57.335505,60.414116,130.902704,130.918044,130.922384,130.902704,73.567199,3.078611000000002,70.488588,0.015340000000009013,130.902704,0.7487289999999973,43.404,3.1069999999999993,3.465999999999994,49.977
project_verifier_client_enclave_sandbox_3,enclave_sandbox,False,False,True,project_verifier_client,scenario_full/evaluation_2025-04-09_21-50-36,small,Verifier Client,ES,0.0,29.574,37.69,41.757,48.298475,48.903095,48.947903,51.600205,122.166711,122.182297,122.186112,122.166711,73.21880800000001,2.652302000000006,70.566506,0.01558599999999899,122.166711,0.604619999999997,29.574,8.115999999999996,4.067,41.757
project_verifier_client_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_verifier_client,scenario_full/evaluation_2025-04-09_21-50-36,small,Verifier Client,ES+,0.0,29.504,37.62,43.349,52.49628,53.811646,53.985292,61.308804,172.599095,172.711604,172.75805,172.599095,118.613803,7.323512000000001,111.290291,0.11250899999998865,172.599095,1.3153660000000045,29.504,8.115999999999996,5.728999999999999,43.349
project_xz_tar_local_direct_3,local_direct,True,False,True,project_xz_tar,scenario_full/evaluation_2025-04-09_21-50-36,small,XZ Utils (5.6.3),H,0.0,0.001,0.103,3.862,10.170616,10.899545,11.070854,20.791263999999998,34.411024,34.42958,34.43754,34.411024,23.340169999999997,9.720409999999998,13.61976,0.01855600000000379,34.411024,0.728928999999999,0.001,0.102,3.759,3.862
project_xz_tar_local_sandbox_3,local_sandbox,True,False,True,project_xz_tar,scenario_full/evaluation_2025-04-09_21-50-36,small,XZ Utils (5.6.3),HS,0.0,0.001,0.102,4.2379999999999995,10.841031,11.566637,11.736993,22.879372,38.98308,38.999314,39.005573,38.98308,27.246087000000003,11.142379,16.103708,0.016233999999997195,38.98308,0.7256060000000009,0.001,0.10099999999999999,4.135999999999999,4.2379999999999995
project_xz_tar_enclave_direct_3,enclave_direct,False,False,True,project_xz_tar,scenario_full/evaluation_2025-04-09_21-50-36,small,XZ Utils (5.6.3),E,0.0,43.506,46.612,50.125,56.315358,56.924145,57.069222,65.209932,79.436072,79.451151,79.455509,79.436072,22.366849999999992,8.140709999999991,14.226140000000001,0.015079000000000065,79.436072,0.6087869999999995,43.506,3.1060000000000016,3.512999999999998,50.125
project_xz_tar_enclave_sandbox_3,enclave_sandbox,False,False,True,project_xz_tar,scenario_full/evaluation_2025-04-09_21-50-36,small,XZ Utils (5.6.3),ES,0.0,29.459,37.575,41.501,47.900065,48.606275,48.762045,56.892217,71.582751,71.599926,71.604274,71.582751,22.820706,8.130172000000002,14.690534,0.01717499999999461,71.582751,0.7062099999999987,29.459,8.116000000000003,3.925999999999995,41.501
project_xz_tar_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_xz_tar,scenario_full/evaluation_2025-04-09_21-50-36,small,XZ Utils (5.6.3),ES+,0.0,29.355,37.47,43.702,52.681778,54.281944,54.606419,95.731793,164.389189,164.490887,164.539532,164.389189,109.78276999999999,41.125373999999994,68.65739599999999,0.10169799999999896,164.389189,1.6001660000000015,29.355,8.114999999999998,6.231999999999999,43.702
project_xz_tar_j1_local_direct_1,local_direct,True,False,True,project_xz_tar_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j1),H,0.0,0.102,0.204,4.02,9.892111,10.490213,10.652041,20.376823,56.470621,56.490371,56.498419,56.470621,45.81858,9.724782000000001,36.093798,0.019750000000001933,56.470621,0.5981020000000008,0.102,0.102,3.8159999999999994,4.02
project_xz_tar_j1_local_sandbox_1,local_sandbox,True,False,True,project_xz_tar_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j1),HS,0.0,0.001,0.102,4.31,11.113931000000001,11.738552,11.913876,23.017813,66.333009,66.349506,66.355616,66.333009,54.419133,11.103937,43.315196,0.016497000000001094,66.333009,0.6246209999999994,0.001,0.10099999999999999,4.207999999999999,4.31
project_xz_tar_j1_enclave_direct_1,enclave_direct,False,False,True,project_xz_tar_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j1),E,0.0,43.512,46.617,50.482,56.803952,57.5275,57.681053,65.814675,102.146848,102.163027,102.167551,102.146848,44.46579500000001,8.133621999999995,36.33217300000001,0.016178999999993948,102.146848,0.723548000000001,43.512,3.104999999999997,3.865000000000002,50.482
project_xz_tar_j1_enclave_sandbox_1,enclave_sandbox,False,False,True,project_xz_tar_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j1),ES,0.0,29.5,37.617,41.388,47.926918,48.629877,48.789253,57.014046,95.213533,95.227734,95.231548,95.213533,46.424279999999996,8.224792999999998,38.199487,0.014200999999999908,95.213533,0.7029589999999999,29.5,8.116999999999997,3.771000000000001,41.388
project_xz_tar_j1_enclave_sandbox_plus_1,enclave_sandbox_plus,False,False,True,project_xz_tar_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j1),ES+,0.0,29.463,37.575,43.462,52.542668,54.280116,54.603931,94.845845,180.244139,180.340256,180.383039,180.244139,125.64020799999999,40.241913999999994,85.39829399999999,0.09611700000002088,180.244139,1.7374480000000005,29.463,8.112000000000002,5.8870000000000005,43.462
project_verifier_client_j1_local_direct_1,local_direct,True,False,True,project_verifier_client_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j1),H,0.0,0.0,0.102,3.667,9.736211,10.282999,11.213436,15.418775,201.931842,201.951505,201.95939,201.931842,190.718406,4.205339,186.51306699999998,0.019663000000008424,201.931842,0.5467879999999994,0.0,0.102,3.565,3.667
project_verifier_client_j1_local_sandbox_1,local_sandbox,True,False,True,project_verifier_client_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j1),HS,0.0,0.001,0.102,3.824,10.157317,10.69139,11.625227,15.938722,201.189514,201.206088,201.212748,201.189514,189.564287,4.313495,185.250792,0.01657399999999143,201.189514,0.5340729999999994,0.001,0.10099999999999999,3.722,3.824
project_verifier_client_j1_enclave_direct_1,enclave_direct,False,False,True,project_verifier_client_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j1),E,0.0,43.331,46.437,50.21,56.665046,57.304227,57.350121,60.447246,242.372696,242.388165,242.392678,242.372696,185.022575,3.0971249999999984,181.92544999999998,0.015468999999995958,242.372696,0.6391810000000007,43.331,3.1059999999999945,3.7730000000000032,50.21
project_verifier_client_j1_enclave_sandbox_1,enclave_sandbox,False,False,True,project_verifier_client_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j1),ES,0.0,29.331,37.446,41.408,48.082997,48.707934,48.744832,51.37006,231.598405,231.613025,231.616897,231.598405,182.853573,2.625228,180.22834500000002,0.014619999999979427,231.598405,0.6249370000000027,29.331,8.114999999999998,3.9620000000000033,41.408
project_verifier_client_j1_enclave_sandbox_plus_1,enclave_sandbox_plus,False,False,True,project_verifier_client_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j1),ES+,0.0,29.452,37.566,43.323,52.593608,54.014951,54.171369,61.416805,292.038253,292.111796,292.154258,292.038253,237.866884,7.245435999999998,230.621448,0.07354300000002922,292.038253,1.4213430000000002,29.452,8.114,5.756999999999998,43.323
project_xz_tar_j2_local_direct_1,local_direct,True,False,True,project_xz_tar_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j2),H,0.0,0.101,0.204,3.678,10.219679,10.935833,11.112908,20.836186,40.346891,40.366675,40.374512,40.346891,29.233983000000002,9.723278000000002,19.510704999999998,0.019784000000001356,40.346891,0.7161540000000013,0.101,0.10299999999999998,3.4739999999999998,3.678
project_xz_tar_j2_local_sandbox_1,local_sandbox,True,False,True,project_xz_tar_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j2),HS,0.0,0.001,0.103,3.977,10.531504,11.257452,11.432007,22.590253,45.74476,45.760848,45.766987,45.74476,34.312753,11.158246,23.154507,0.016088000000003433,45.74476,0.7259480000000007,0.001,0.102,3.8739999999999997,3.977
project_xz_tar_j2_enclave_direct_1,enclave_direct,False,False,True,project_xz_tar_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j2),E,0.0,43.515,46.621,50.17,56.597929,57.209691,57.354447,65.504062,85.831406,85.846552,85.850928,85.831406,28.476959,8.149615000000004,20.327343999999997,0.015146000000001436,85.831406,0.6117619999999988,43.515,3.1060000000000016,3.5489999999999995,50.17
project_xz_tar_j2_enclave_sandbox_1,enclave_sandbox,False,False,True,project_xz_tar_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j2),ES,0.0,29.382,37.498,41.346,47.574814,48.205005,48.344918,56.570416,77.987083,78.001371,78.00524,77.987083,29.642165,8.225498000000002,21.416666999999997,0.014288000000007628,77.987083,0.6301909999999964,29.382,8.115999999999996,3.847999999999999,41.346
project_xz_tar_j2_enclave_sandbox_plus_1,enclave_sandbox_plus,False,False,True,project_xz_tar_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j2),ES+,0.0,29.353,37.468,43.685,53.025812,54.564027,54.904846,95.396297,164.738017,164.832735,164.87259,164.738017,109.83317100000002,40.491451000000005,69.34172000000001,0.0947180000000003,164.738017,1.538215000000001,29.353,8.115000000000002,6.216999999999999,43.685
project_verifier_client_j2_local_direct_1,local_direct,True,False,True,project_verifier_client_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j2),H,0.0,0.001,0.102,3.834,10.372507,10.939501,11.873601,16.265507,116.725062,116.744102,116.752001,116.725062,104.851461,4.391905999999999,100.459555,0.019040000000003943,116.725062,0.5669939999999993,0.001,0.10099999999999999,3.732,3.834
project_verifier_client_j2_local_sandbox_1,local_sandbox,True,False,True,project_verifier_client_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j2),HS,0.0,0.0,0.102,4.76,11.888932,12.43563,13.368249,17.57558,116.536924,116.553964,116.560035,116.536924,103.168675,4.207330999999998,98.961344,0.017039999999994393,116.536924,0.5466979999999992,0.0,0.102,4.6579999999999995,4.76
project_verifier_client_j2_enclave_direct_1,enclave_direct,False,False,True,project_verifier_client_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j2),E,0.0,43.302,46.408,50.14,57.065152,57.756188,57.804742,60.886413,158.281013,158.297273,158.301694,158.281013,100.476271,3.081671,97.3946,0.016259999999988395,158.281013,0.691036000000004,43.302,3.1060000000000016,3.7319999999999993,50.14
project_verifier_client_j2_enclave_sandbox_1,enclave_sandbox,False,False,True,project_verifier_client_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j2),ES,0.0,29.461,37.574,41.328,48.122234,48.743023,48.780656,51.547734,149.913413,149.929438,149.933308,149.913413,101.132757,2.767077999999998,98.365679,0.01602500000001328,149.913413,0.620789000000002,29.461,8.113,3.754000000000005,41.328
project_verifier_client_j2_enclave_sandbox_plus_1,enclave_sandbox_plus,False,False,True,project_verifier_client_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j2),ES+,0.0,29.486,37.6,43.729,52.754991,54.231588,54.404097,61.60797,200.344126,200.432503,200.479173,200.344126,145.94002899999998,7.2038730000000015,138.736156,0.08837700000000837,200.344126,1.4765970000000053,29.486,8.114,6.128999999999998,43.729
project_xz_tar_j3_local_direct_1,local_direct,True,False,True,project_xz_tar_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j3),H,0.0,0.0,0.101,4.043,9.951639,10.625349,10.792515999999999,20.530525,36.197054,36.215802,36.223736,36.197054,25.404538000000002,9.738009000000002,15.666529,0.018747999999995102,36.197054,0.6737099999999998,0.0,0.101,3.942,4.043
project_xz_tar_j3_local_sandbox_1,local_sandbox,True,False,True,project_xz_tar_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j3),HS,0.0,0.001,0.103,4.225,11.22755,11.874893,12.049304,23.195397,41.812375,41.828288,41.834373,41.812375,29.763071000000004,11.146093,18.616978000000003,0.015912999999997623,41.812375,0.6473429999999993,0.001,0.102,4.122,4.225
project_xz_tar_j3_enclave_direct_1,enclave_direct,False,False,True,project_xz_tar_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j3),E,0.0,43.52,46.626,50.418,56.879047,57.451848,57.588491,65.738026,82.068745,82.08468,82.089179,82.068745,24.48025400000001,8.149535000000007,16.330719000000002,0.015934999999998922,82.068745,0.5728009999999983,43.52,3.1059999999999945,3.7920000000000016,50.418
project_xz_tar_j3_enclave_sandbox_1,enclave_sandbox,False,False,True,project_xz_tar_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j3),ES,0.0,29.489,37.605,41.763,48.415409,48.992302,49.126992,57.442773,74.685887,74.700023,74.70383,74.685887,25.558894999999993,8.315781000000001,17.24311399999999,0.014136000000007698,74.685887,0.5768930000000054,29.489,8.115999999999996,4.158000000000001,41.763
project_xz_tar_j3_enclave_sandbox_plus_1,enclave_sandbox_plus,False,False,True,project_xz_tar_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j3),ES+,0.0,29.464,37.578,43.091,52.502066,54.163626,54.522514,95.028878,162.442803,162.540757,162.574077,162.442803,107.920289,40.506364000000005,67.41392499999999,0.09795400000001564,162.442803,1.6615600000000015,29.464,8.114000000000004,5.512999999999998,43.091
project_verifier_client_j3_local_direct_1,local_direct,True,False,True,project_verifier_client_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j3),H,0.0,0.001,0.103,3.581,10.01407,10.609011,11.504531,15.800382,96.043216,96.062534,96.070729,96.043216,84.538685,4.295851000000001,80.242834,0.019317999999998392,96.043216,0.5949410000000004,0.001,0.102,3.4779999999999998,3.581
project_verifier_client_j3_local_sandbox_1,local_sandbox,True,False,True,project_verifier_client_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j3),HS,0.0,0.001,0.103,4.02,10.660423,11.182184,12.074379,16.220042,95.44549,95.463286,95.469538,95.44549,83.37111100000001,4.145662999999999,79.225448,0.01779599999998993,95.44549,0.5217609999999997,0.001,0.102,3.9169999999999994,4.02
project_verifier_client_j3_enclave_direct_1,enclave_direct,False,False,True,project_verifier_client_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j3),E,0.0,43.377,46.483,50.05,56.537854,57.207449,57.252844,60.325459,139.821652,139.838065,139.842473,139.821652,82.56880799999999,3.072614999999999,79.496193,0.01641300000000001,139.821652,0.669594999999994,43.377,3.1059999999999945,3.567,50.05
project_verifier_client_j3_enclave_sandbox_1,enclave_sandbox,False,False,True,project_verifier_client_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j3),ES,0.0,29.382,37.492,41.592,48.066288,48.607052,48.64458,51.431424,132.124519,132.140244,132.143946,132.124519,83.479939,2.786844000000002,80.693095,0.01572500000000332,132.124519,0.5407640000000029,29.382,8.109999999999996,4.100000000000001,41.592
